Date,HH:MM,Datasource,Dry Bulb Temperature {C},Dew Point Temperature {C},Relative Humidity {%},Atmospheric Pressure {Pa},Extraterrestrial Horizontal Radiation {Wh/m2},Extraterrestrial Direct Normal Radiation {Wh/m2},Horizontal Infrared Radiation Intensity from Sky {Wh/m2},Global Horizontal Radiation {Wh/m2},Direct Normal Radiation {Wh/m2},Diffuse Horizontal Radiation {Wh/m2},Global Horizontal Illuminance {lux},Direct Normal Illuminance {lux},Diffuse Horizontal Illuminance {lux},Zenith Luminance {Cd/m2},Wind Direction {deg},Wind Speed {m/s},Total Sky Cover {.1},Opaque Sky Cover {.1},Visibility {km},Ceiling Height {m},Present Weather Observation,Present Weather Codes,Precipitable Water {mm},Aerosol Optical Depth {.001},Snow Depth {cm},Days Since Last Snow,Albedo {.01},Liquid Precipitation Depth {mm},Liquid Precipitation Quantity {hr}
2023/9/22,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27,24.3,85,101100,0,0,440,0,0,0,0,0,0,0,80,1.5,9,9,10,4572,9,'999999999,509,0,0,88,999,0,1
2023/9/23,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,24.3,88,101100,0,0,437,0,0,0,0,0,0,0,100,1,9,9,10,4572,9,'999999999,509,0,0,88,999,0,1
2023/9/23,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,24.3,89,101000,0,0,435,0,0,0,0,0,0,0,90,0.5,9,9,10,9000,9,'999999999,509,0,0,88,999,0,1
2023/9/23,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.2,82,100900,0,0,436,0,0,0,0,0,0,0,160,1,9,9,10,4724,9,'999999999,469,0,0,88,999,0,1
2023/9/23,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,23.3,87,100900,0,0,431,0,0,0,0,0,0,0,180,1,9,9,9.5,4877,9,'999999999,469,0,0,88,999,0,1
2023/9/23,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,24.3,90,100900,0,0,434,0,0,0,0,0,0,0,110,1.5,9,9,9,4500,9,'999999999,509,0,0,88,999,0,1
2023/9/23,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,24.3,92,100900,0,0,432,0,0,0,0,0,0,0,120,1.5,9,9,8.5,4572,9,'999999999,509,0,0,88,999,0,1
2023/9/23,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26,24.5,91,100900,1,111,434,0,0,0,12,0,19,0,140,1,9,9,6.3,4572,9,'999999999,519,0,0,88,999,0,1
2023/9/23,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,24.6,86,101000,201,1358,441,53,11,52,6026,884,8195,216,30,0.5,9,9,8,4500,9,'999999999,519,0,0,88,999,0,1
2023/9/23,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,25.2,86,101100,534,1358,445,221,89,186,23970,5079,20293,942,360,1,9,9,9,4572,9,'999999999,540,0,0,88,999,0,1
2023/9/23,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,25.2,80,101100,835,1358,453,352,91,296,39034,6405,33027,1644,40,1,9,9,10,4724,9,'999999999,540,0,0,88,999,0,1
2023/9/23,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,25.1,80,101100,1080,1358,453,428,80,364,48525,5700,41591,2113,360,1,9,9,10,4800,9,'999999999,540,0,0,88,999,0,1
2023/9/23,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30,24.3,72,101000,1251,1358,458,525,99,433,60199,7378,50055,2435,30,1,9,9,10,4877,9,'999999999,509,0,0,88,999,0,1
2023/9/23,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30,23,66,100900,1337,1358,456,305,12,293,33133,1301,35493,3223,220,1.5,9,9,10,4877,9,'999999999,459,0,0,88,999,0,1
2023/9/23,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.6,22.9,67,100900,1331,1358,454,164,0,164,18112,32,20607,1739,220,1,9,9,10,4800,9,'999999999,459,0,0,88,999,0,1
2023/9/23,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31,23.1,63,100700,1235,1358,462,258,10,248,28184,1111,31087,1572,210,1.5,9,9,10,4877,9,'999999999,469,0,0,88,999,0,1
2023/9/23,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31,23.8,66,100700,1055,1358,463,566,209,403,63486,16405,45539,2332,180,3.1,9,9,10,6858,9,'999999999,490,0,0,88,999,0,1
2023/9/23,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30,24.2,71,100700,803,1358,458,461,308,279,51155,21677,31168,1537,130,4.6,9,9,12,9000,9,'999999999,500,0,0,88,999,0,1
2023/9/23,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,24.1,75,100700,497,1358,452,221,144,169,24038,7942,18402,842,130,4.1,9,9,10,8839,9,'999999999,500,0,0,88,999,0,1
2023/9/23,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,23.9,75,100800,165,1346,450,46,23,43,5014,0,4728,190,130,4.6,9,9,10,9144,9,'999999999,490,0,0,88,999,0,1
2023/9/23,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,24,77,100900,0,0,448,0,0,0,0,0,0,0,140,4.1,9,9,12,9000,9,'999999999,500,0,0,88,999,0,1
2023/9/23,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,24.6,79,100900,0,0,449,0,0,0,0,0,0,0,140,3.6,9,9,10,9144,9,'999999999,519,0,0,88,999,0,1
2023/9/23,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.6,24.1,77,101000,0,0,449,0,0,0,0,0,0,0,150,3.6,9,9,10,9144,9,'999999999,500,0,0,88,999,0,1
2023/9/23,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.6,24.8,85,101000,0,0,444,0,0,0,0,0,0,0,290,0.5,9,9,10,9000,9,'999999999,530,0,0,88,999,0,1
2023/9/23,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,23.7,74,101100,0,0,449,0,0,0,0,0,0,0,170,3.1,9,9,10,7315,9,'999999999,490,0,0,88,999,0,1
2023/9/24,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.1,23.5,76,101000,0,0,445,0,0,0,0,0,0,0,160,1.5,9,9,10,9144,9,'999999999,480,0,0,88,999,0,1
2023/9/24,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,23.5,80,100900,0,0,440,0,0,0,0,0,0,0,40,1,9,9,10,9000,9,'999999999,480,0,0,88,999,0,1
2023/9/24,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.7,23.9,85,100900,0,0,438,0,0,0,0,0,0,0,200,1,9,9,10,9144,9,'999999999,490,0,0,88,999,0,1
2023/9/24,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.5,24.3,83,100800,0,0,443,0,0,0,0,0,0,0,170,1.5,9,9,10,6858,9,'999999999,509,0,0,88,999,0,1
2023/9/24,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,24.3,82,100800,0,0,444,0,0,0,0,0,0,0,170,2.6,9,9,10,9000,9,'999999999,509,0,0,88,999,0,1
2023/9/24,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,24.6,82,100900,0,0,446,0,0,0,0,0,0,0,160,3.1,9,9,10,1981,9,'999999999,519,0,0,88,999,0,1
2023/9/24,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,24.5,81,100900,1,117,446,0,0,0,12,0,19,0,140,3.1,9,9,9.5,1493,9,'999999999,519,0,0,88,999,0,1
2023/9/24,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,23.8,76,101000,202,1358,448,48,35,43,5324,0,4758,191,140,4.1,9,9,9,1500,9,'999999999,490,0,0,88,999,0,1
2023/9/24,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,22.7,85,101100,536,1358,429,41,0,41,4715,50,6413,160,280,4.6,9,9,2.9,474,9,'999999999,450,0,0,88,999,11,1
2023/9/24,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,24.1,22.9,93,101200,837,1358,421,36,0,36,4198,0,5488,144,250,1.5,9,9,4.1,525,9,'999999999,459,0,0,88,999,13,1
2023/9/24,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.7,23.8,89,101100,1081,1358,444,94,0,94,10647,10,12920,437,190,2.1,10,10,7,4800,9,'999999999,490,0,0,88,999,0.4,1
2023/9/24,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,24.1,87,101100,1252,1358,437,202,9,194,22400,1002,24573,1295,250,2.1,9,9,9,4572,9,'999999999,500,0,0,88,999,6.5,1
2023/9/24,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.5,23.5,79,101000,1337,1358,442,353,29,324,41890,1840,38756,1554,240,1.5,9,9,10,4267,9,'999999999,480,0,0,88,999,6.5,1
2023/9/24,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,23.8,79,100900,1332,1358,443,309,15,294,33718,1638,35663,3091,220,2.1,9,9,12,4200,9,'999999999,490,0,0,88,999,0,1
2023/9/24,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.1,23.3,75,100800,1235,1358,445,321,10,311,34861,1097,38416,1964,230,1.5,9,9,10,4419,9,'999999999,469,0,0,88,999,0,1
2023/9/24,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,22.6,74,100800,1054,1358,442,225,4,222,24654,403,29082,1000,230,2.1,9,9,10,4724,9,'999999999,450,0,0,88,999,0,1
2023/9/24,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.1,23,74,100700,802,1358,445,281,45,255,31470,3114,28649,1400,240,2.1,9,9,16,7800,9,'999999999,459,0,0,88,999,0,1
2023/9/24,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.6,23.1,77,100800,495,1358,442,184,47,167,20006,2642,18235,832,210,2.1,9,9,10,4877,9,'999999999,469,0,0,88,999,0,1
2023/9/24,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,23.1,79,100900,163,1341,439,49,30,45,5300,0,4921,198,200,1.5,9,9,10,4572,9,'999999999,469,0,0,88,999,0,1
2023/9/24,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.1,82,100900,0,0,436,0,0,0,0,0,0,0,170,1.5,9,9,12,4200,9,'999999999,469,0,0,88,999,0,1
2023/9/24,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.2,23.6,86,101000,0,0,434,0,0,0,0,0,0,0,170,1,9,9,10,1981,9,'999999999,480,0,0,88,999,0,1
2023/9/24,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.1,82,101000,0,0,436,0,0,0,0,0,0,0,180,1.5,9,9,10,3505,9,'999999999,469,0,0,88,999,0,1
2023/9/24,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,23.5,83,101000,0,0,437,0,0,0,0,0,0,0,180,1,9,9,10,4800,9,'999999999,480,0,0,88,999,0,1
2023/9/24,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.6,23.4,83,100900,0,0,437,0,0,0,0,0,0,0,180,1,9,9,10,5029,9,'999999999,480,0,0,88,999,0,1
2023/9/25,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.4,83,100900,0,0,436,0,0,0,0,0,0,0,200,1,9,9,10,5182,9,'999999999,480,0,0,88,999,0,1
2023/9/25,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,23.5,84,100900,0,0,436,0,0,0,0,0,0,0,170,1,9,9,10,5100,9,'999999999,480,0,0,88,999,0,1
2023/9/25,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.5,22.8,80,100800,0,0,435,0,0,0,0,0,0,0,180,1.5,9,9,10,5029,9,'999999999,459,0,0,88,999,0,1
2023/9/25,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,22.5,81,100800,0,0,432,0,0,0,0,0,0,0,160,1.5,9,9,10,7010,9,'999999999,450,0,0,88,999,0,1
2023/9/25,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,26.1,22.6,81,100800,0,0,433,0,0,0,0,0,0,0,150,1.5,9,9,10,9000,9,'999999999,450,0,0,88,999,0,1
2023/9/25,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,23,86,100800,0,0,430,0,0,0,0,0,0,0,200,1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/9/25,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,25.5,23.1,87,100900,1,123,430,0,0,0,12,0,19,0,170,1,9,9,10,9144,9,'999999999,469,0,0,88,999,0,1
2023/9/25,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.1,23,78,101000,204,1359,439,69,68,59,7501,36,6423,264,200,1,9,9,12,9000,9,'999999999,459,0,0,88,999,0,1
2023/9/25,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,23.2,72,101100,538,1359,449,244,152,184,26602,9123,20146,931,180,3.6,9,9,10,6858,9,'999999999,469,0,0,88,999,0,1
2023/9/25,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30,23,66,101100,839,1359,456,499,352,282,55747,25250,31650,1564,170,3.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/9/25,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.1,23.3,67,101000,1083,1359,457,740,539,311,85218,36777,35997,1802,210,2.1,9,9,16,9000,9,'999999999,469,0,0,88,999,0,1
2023/9/25,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31,23.8,66,101000,1253,1359,463,811,390,452,92804,29865,52093,2539,200,2.6,9,9,10,9144,9,'999999999,490,0,0,88,999,0,1
2023/9/25,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,23.3,61,100900,1338,1359,467,807,345,467,93170,26303,54350,2248,230,2.1,9,9,8.5,4846,9,'999999999,469,0,0,88,999,0,1
2023/9/25,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,23.6,68,100800,1332,1359,458,357,38,320,42456,2409,38262,1569,230,2.6,9,9,7,1200,9,'999999999,480,0,0,88,999,0,1
2023/9/25,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,24.4,71,100700,1235,1359,459,284,13,272,31159,1395,33886,1709,220,2.1,9,9,10,4877,9,'999999999,509,0,0,88,999,0,1
2023/9/25,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,24.5,72,100700,1053,1359,459,324,36,297,37270,2341,34311,1718,210,2.6,9,9,10,6553,9,'999999999,519,0,0,88,999,0,1
2023/9/25,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30,23.3,67,100600,800,1359,457,334,149,246,37409,9993,27743,1352,210,2.6,9,9,10,8100,9,'999999999,469,0,0,88,999,0,1
2023/9/25,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30,23,66,100700,493,1359,456,249,249,159,27156,13500,17402,791,190,5.2,9,9,9,8839,9,'999999999,459,0,0,88,999,0,1
2023/9/25,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.1,22.3,67,100700,161,1335,450,51,55,45,5575,0,4883,197,220,2.1,9,9,9,8839,9,'999999999,440,0,0,88,999,0,1
2023/9/25,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,23.9,74,100800,0,0,451,0,0,0,0,0,0,0,180,5.2,9,9,9,9000,9,'999999999,490,0,0,88,999,0,1
2023/9/25,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,24.7,79,100900,0,0,451,0,0,0,0,0,0,0,170,5.7,9,9,9.5,8839,9,'999999999,519,0,0,88,999,0,1
2023/9/25,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.6,24.4,78,100900,0,0,450,0,0,0,0,0,0,0,170,5.2,9,9,10,9144,9,'999999999,509,0,0,88,999,0,1
2023/9/25,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,24.2,78,101000,0,0,449,0,0,0,0,0,0,0,160,3.1,9,9,10,9000,9,'999999999,500,0,0,88,999,0,1
2023/9/25,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.5,24.3,78,100900,0,0,449,0,0,0,0,0,0,0,160,2.6,9,9,10,9144,9,'999999999,509,0,0,88,999,0,1
2023/9/26,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.5,24.2,82,100900,0,0,443,0,0,0,0,0,0,0,280,0.5,9,9,9,9144,9,'999999999,500,0,0,88,999,0,1
2023/9/26,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,24.3,82,100900,0,0,444,0,0,0,0,0,0,0,170,2.1,9,9,8,9000,9,'999999999,509,0,0,88,999,0,1
2023/9/26,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.1,83,100900,0,0,441,0,0,0,0,0,0,0,210,0.5,9,9,8,9144,9,'999999999,500,0,0,88,999,0,1
2023/9/26,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.1,83,100800,0,0,441,0,0,0,0,0,0,0,200,1,9,9,8,9144,9,'999999999,500,0,0,88,999,0,1
2023/9/26,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.5,24.5,84,100800,0,0,443,0,0,0,0,0,0,0,170,1.5,9,9,7,9000,9,'999999999,519,0,0,88,999,0,1
2023/9/26,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.7,24.8,84,100900,0,0,445,0,0,0,0,0,0,0,160,2.6,9,9,7,9144,9,'999999999,530,0,0,88,999,0,1
2023/9/26,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,27.2,24.7,86,100900,2,129,442,0,0,0,25,0,38,1,200,1.5,9,9,7,9144,9,'999999999,519,0,0,88,999,0,1
2023/9/26,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.2,24.5,80,101000,206,1360,447,80,112,63,8577,55,6788,281,180,4.1,9,9,9,9000,9,'999999999,519,0,0,88,999,0,1
2023/9/26,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.2,24.6,76,101000,540,1360,453,284,285,171,31069,15652,18774,865,170,4.6,9,9,9.5,9144,9,'999999999,519,0,0,88,999,0,1
2023/9/26,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,24.6,72,101000,841,1360,460,508,387,268,56816,26062,30196,1490,200,3.1,9,9,10,9144,9,'999999999,519,0,0,88,999,0,1
2023/9/26,11:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.1,24.5,68,101000,1084,1360,465,733,540,302,84426,35323,35003,1751,220,3.1,9,9,10,9000,9,'999999999,519,0,0,88,999,0,1
2023/9/26,12:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.6,24,64,100900,1254,1360,467,876,590,332,102706,38471,39168,1865,190,5.7,9,9,8.5,9144,9,'999999999,500,0,0,88,999,0,1
2023/9/26,13:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,23.3,61,100900,1339,1360,467,826,342,488,94997,26744,56641,2359,200,4.6,9,9,9.5,4877,9,'999999999,469,0,0,88,999,0,1
2023/9/26,14:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,22.8,59,100800,1332,1360,466,603,104,501,69250,8343,57997,2470,210,4.1,9,9,10,9000,9,'999999999,459,0,0,88,999,0,1
2023/9/26,15:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,31.7,21.8,56,100700,1234,1360,465,755,343,443,86474,27254,51157,2519,200,3.6,9,9,10,9144,9,'999999999,430,0,0,88,999,0,1
2023/9/26,16:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,20.9,58,100700,1052,1360,454,555,219,386,62742,17693,43878,2231,170,7.2,9,9,10,3568,9,'999999999,400,0,0,88,999,0,1
2023/9/26,17:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.6,21.5,58,100600,799,1360,458,479,411,237,53954,28157,26878,1303,170,6.7,9,9,10,9000,9,'999999999,419,0,0,88,999,0,1
2023/9/26,18:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.2,22.9,65,100700,491,1360,457,258,311,146,28351,15980,16084,725,170,5.2,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/9/26,19:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.5,21.9,64,100800,160,1330,452,55,80,45,5915,0,4921,198,160,5.7,9,9,10,9144,9,'999999999,430,0,0,88,999,0,1
2023/9/26,20:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.2,22.2,66,100900,0,0,450,0,0,0,0,0,0,0,170,5.7,9,9,10,9000,9,'999999999,440,0,0,88,999,0,1
2023/9/26,21:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,22.7,69,100900,0,0,450,0,0,0,0,0,0,0,170,5.2,9,9,10,9144,9,'999999999,450,0,0,88,999,0,1
2023/9/26,22:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29.1,22.5,68,101000,0,0,450,0,0,0,0,0,0,0,170,5.7,9,9,10,9144,9,'999999999,450,0,0,88,999,0,1
2023/9/26,23:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.7,22.6,70,101000,0,0,448,0,0,0,0,0,0,0,170,4.1,9,9,12,9000,9,'999999999,450,0,0,88,999,0,1
2023/9/26,0:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.2,22.8,73,101000,0,0,445,0,0,0,0,0,0,0,190,2.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/9/27,1:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.2,22.9,73,101000,0,0,445,0,0,0,0,0,0,0,170,4.1,9,9,10,9144,9,'999999999,459,0,0,88,999,0,1
2023/9/27,2:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,23.2,75,100900,0,0,444,0,0,0,0,0,0,0,160,2.6,9,9,12,9000,9,'999999999,469,0,0,88,999,0,1
2023/9/27,3:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,23.5,77,100800,0,0,445,0,0,0,0,0,0,0,150,3.6,9,9,9.5,9144,9,'999999999,480,0,0,88,999,0,1
2023/9/27,4:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.1,23.7,77,100800,0,0,446,0,0,0,0,0,0,0,150,5.2,9,9,9,9144,9,'999999999,490,0,0,88,999,0,1
2023/9/27,5:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,23.8,78,100800,0,0,445,0,0,0,0,0,0,0,150,4.6,9,9,9,9000,9,'999999999,490,0,0,88,999,0,1
2023/9/27,6:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28,24.2,80,100800,0,0,446,0,0,0,0,0,0,0,150,4.6,9,9,9,9144,9,'999999999,500,0,0,88,999,0,1
2023/9/27,7:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,28.2,24.4,80,100900,2,135,447,0,0,0,25,0,38,1,150,5.7,9,9,9,7010,9,'999999999,509,0,0,88,999,0,1
2023/9/27,8:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,29,24.6,77,100900,208,1361,452,73,72,62,7852,3,6699,277,160,4.6,9,9,9,4800,9,'999999999,519,0,0,88,999,0,1
2023/9/27,9:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30,24.8,74,101000,542,1361,459,309,392,153,34159,19929,16982,776,140,4.6,9,9,10,9144,9,'999999999,530,0,0,88,999,0,1
2023/9/27,10:00,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9?9?9?9*_*9*9,30.6,24.6,70,101000,842,1361,462,556,562,209,63548,33135,23958,1159,180,5.2,9,9,10,9144,9,'999999999,519,0,0,88,999,0,1
